departamento,provincia,municipio,localidad,recinto,mesa,inscritos_2019,inscritos_2020,cc_2019,fpv_2019,mts_2019,ucs_2019,mas_2019,x21f_2019,pdc_2019,mnr_2019,pan_2019,creemos_2020,mas_2020,fpv_2020,pan_2020,cc_2020
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22191,223,220,146,0,0,1,37,1,5,1,2,1,100,6,1,92
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22192,219,220,123,0,3,0,52,3,12,1,0,0,86,4,0,103
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22193,215,220,113,2,0,3,53,3,11,1,0,0,95,4,1,94
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22194,224,220,110,0,1,0,70,4,13,1,2,1,94,2,0,97
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22195,220,220,89,0,7,3,82,2,11,1,1,0,92,2,0,104
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22197,217,220,127,0,7,0,50,4,3,1,0,0,67,4,1,125
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22198,226,220,126,0,2,0,54,2,11,0,0,1,78,1,0,114
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22199,221,220,108,0,6,0,82,0,13,1,1,2,69,2,4,112
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22200,219,220,108,0,2,1,44,5,0,4,2,0,88,2,0,108
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22201,222,220,135,1,0,1,54,0,7,1,0,1,90,3,2,97
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio San Luis,22202,232,220,145,0,0,1,54,1,11,0,2,2,89,3,1,102
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22204,223,220,124,2,0,1,46,3,12,1,0,2,95,2,1,100
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22205,223,220,148,0,0,1,42,0,5,2,0,0,62,2,1,129
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22206,215,220,130,1,3,2,38,0,4,3,0,2,90,2,0,100
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22207,213,220,108,1,0,4,60,3,4,0,2,0,81,3,2,106
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22208,217,220,116,1,5,2,51,0,11,2,1,0,115,0,1,85
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22209,225,220,146,0,0,1,42,2,4,1,0,2,77,7,1,107
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22210,226,220,140,1,0,1,45,4,8,1,0,2,69,2,1,120
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22211,214,220,144,0,1,2,39,0,8,3,0,1,79,1,1,109
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22212,216,220,133,0,3,1,46,3,6,0,1,1,93,4,0,101
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22213,217,220,119,0,4,2,59,1,7,3,0,2,82,6,2,104
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22214,226,220,153,0,1,0,38,1,4,0,1,1,81,5,0,114
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22215,217,220,140,1,2,0,49,2,6,1,0,0,79,2,0,117
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22216,217,220,136,0,2,2,35,1,6,2,1,0,68,2,0,126
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22217,218,237,135,0,4,1,46,2,4,2,0,1,87,6,2,113
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22218,224,220,142,1,1,1,30,4,10,0,1,1,37,4,1,144
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22219,225,220,133,2,1,3,47,3,8,0,1,0,31,4,0,153
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22220,216,220,133,0,1,3,42,0,4,3,0,1,29,0,1,150
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Mendez Arcos,22221,224,220,140,0,2,0,45,2,8,0,3,0,34,0,1,155
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Esc. Alcides Arguedas,22222,223,220,111,2,2,4,64,2,7,0,2,2,41,1,1,143
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Esc. Alcides Arguedas,22223,222,220,111,0,1,4,59,4,12,0,0,1,26,2,0,156
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Esc. Alcides Arguedas,22225,219,220,115,1,1,1,45,2,18,1,1,2,69,1,0,127
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Esc. Alcides Arguedas,22226,225,220,123,0,4,1,61,0,9,1,0,2,66,2,1,133
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Esc. Alcides Arguedas,22227,208,220,94,0,3,2,75,2,10,0,0,1,56,2,0,137
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,C. E. Adventista Bello Horizonte,22228,232,220,114,1,3,0,55,2,17,0,2,2,67,3,0,126
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22230,231,220,140,1,0,2,37,1,10,6,2,0,56,2,0,132
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22231,232,220,144,1,0,0,47,3,6,1,1,1,94,5,0,104
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22232,229,220,141,0,1,0,45,1,8,0,1,1,81,3,0,106
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22233,224,220,147,0,2,0,36,3,10,0,0,2,71,2,0,123
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22234,234,220,159,1,0,2,38,3,11,1,1,2,51,1,1,140
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22235,233,220,151,1,0,0,50,2,7,2,1,0,68,1,0,129
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22236,229,220,145,0,1,0,44,4,4,2,1,2,63,3,1,116
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22237,237,220,146,0,0,0,51,1,13,0,0,5,68,1,0,115
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22238,233,220,159,0,0,2,36,0,17,0,0,1,69,1,0,118
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Instituto Americano - 2105,22239,243,220,153,0,0,1,42,7,9,2,1,1,76,3,0,123
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Liceo La Paz,22240,221,220,136,0,1,0,41,1,7,1,1,7,79,3,0,113
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Liceo La Paz,22241,222,220,110,0,0,3,62,3,8,2,2,2,72,1,0,123
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Liceo La Paz,22242,229,220,114,0,1,1,56,6,11,0,0,2,45,1,0,151
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Liceo La Paz,22243,226,220,116,0,0,0,56,1,9,2,0,1,40,1,1,150
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Liceo La Paz,22244,217,220,104,0,1,0,59,4,9,2,2,3,48,2,1,139
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Liceo La Paz,22245,224,220,126,0,0,0,43,3,8,0,3,2,55,3,0,125
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Saint Peters,22247,222,220,143,0,0,1,41,3,5,2,0,3,98,0,3,97
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Saint Peters,22248,216,220,142,0,0,1,35,1,9,1,1,5,51,0,0,145
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Saint Peters,22249,210,220,127,0,3,2,46,0,5,2,0,1,43,0,2,148
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Saint Peters,22250,223,220,148,0,2,1,34,1,12,1,0,4,53,1,0,144
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Saint Peters,22251,214,220,137,0,0,0,40,1,9,3,0,1,91,1,2,105
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Saint Peters,22252,222,220,149,1,2,0,37,1,5,1,0,4,56,2,0,134
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Saint Peters,22253,214,220,135,1,2,0,41,0,13,1,0,1,53,3,0,136
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Saint Peters,22254,220,220,143,0,0,0,46,2,4,1,2,2,50,1,2,146
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,(Cárcel) Panóptico,22256,222,220,30,0,3,0,63,4,24,0,5,2,38,2,0,148
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,(Cárcel) Panóptico,22257,221,220,27,0,6,0,51,1,22,0,3,4,46,0,0,145
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,(Cárcel) Panóptico,22258,211,220,32,1,2,1,59,4,19,0,1,0,38,1,1,155
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Canadiense,22260,222,220,133,0,0,0,48,2,9,1,2,0,48,7,0,133
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Canadiense,22261,230,220,132,0,4,1,42,5,9,3,1,3,39,0,0,152
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Canadiense,22262,221,220,135,0,0,1,48,0,6,1,2,2,41,3,0,147
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Canadiense,22263,224,220,144,0,3,1,38,6,6,0,1,6,46,0,0,151
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Canadiense,22264,229,220,132,0,0,1,46,4,11,1,0,2,56,3,0,133
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Canadiense,22265,221,220,130,0,1,1,49,3,4,0,0,1,46,2,3,142
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Bolivar,22266,223,220,117,1,0,2,52,1,17,2,1,4,32,1,0,156
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Bolivar,22267,221,220,113,1,3,0,45,6,13,3,0,1,52,1,0,142
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Bolivar,22268,218,220,121,0,5,1,38,2,5,0,1,4,46,1,2,146
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Bolivar,22269,212,220,116,0,0,1,47,0,11,1,2,5,31,0,1,150
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Bolivar,22270,214,220,134,0,1,0,44,1,10,0,1,4,31,0,0,162
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Bolivar,22271,213,220,141,0,1,1,33,3,3,4,0,2,42,3,2,149
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Bolivar,22272,218,220,113,0,2,0,47,2,13,0,2,0,39,2,0,153
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Bolivar,22274,220,220,127,1,2,0,49,3,5,0,0,1,56,2,0,127
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22276,209,220,124,1,4,0,38,1,11,2,2,0,68,0,0,129
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22277,219,220,128,1,1,3,42,2,8,2,1,1,54,4,0,138
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22278,224,220,120,1,4,5,52,2,13,2,0,0,60,2,0,126
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22280,219,220,121,0,1,2,50,3,6,2,2,3,61,2,2,122
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22282,224,220,128,1,0,2,46,3,11,1,3,3,33,3,0,150
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22283,221,220,134,0,0,0,43,1,3,2,0,0,36,2,0,158
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22284,217,220,132,0,2,0,46,1,4,2,3,3,43,0,0,147
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22285,222,220,109,2,4,1,58,2,13,1,1,2,33,0,0,150
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22286,217,220,137,0,2,1,41,2,6,1,2,6,35,0,2,148
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22287,218,220,116,2,2,1,42,3,12,1,0,2,42,2,2,146
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Republica de Cuba,22288,221,220,125,0,3,2,52,2,11,0,0,2,37,2,2,158
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Complejo Deportivo San Luis,22290,219,220,138,1,0,3,45,2,9,2,1,6,26,0,0,162
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Complejo Deportivo San Luis,22291,225,220,152,1,1,3,46,1,1,2,1,0,44,2,1,144
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Complejo Deportivo San Luis,22293,215,220,141,0,0,0,45,3,8,2,0,0,39,2,2,133
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Complejo Deportivo San Luis,22294,225,220,151,0,0,1,40,2,9,0,1,0,60,2,1,120
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2201,22296,225,220,107,1,2,1,67,1,16,1,2,5,44,3,0,121
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2201,22297,232,220,104,1,1,0,67,5,24,0,2,3,61,4,1,115
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2201,22298,230,220,122,0,2,1,57,1,16,1,0,4,44,3,1,134
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2201,22300,230,220,120,1,0,0,70,3,18,0,0,3,44,2,0,142
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2201,22301,230,220,122,0,2,0,58,3,15,2,2,4,40,1,0,150
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Arabe De Egipto,22303,222,220,123,0,1,2,57,2,12,0,0,2,31,0,0,157
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Arabe De Egipto,22304,216,220,99,1,4,1,72,4,12,3,1,5,29,0,1,151
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Arabe De Egipto,22305,224,220,112,0,0,1,67,2,11,0,3,1,39,2,2,155
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Arabe De Egipto,22306,215,220,117,0,2,1,56,2,12,1,0,3,38,0,0,147
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Arabe De Egipto,22307,218,214,108,1,0,0,64,3,16,1,1,2,32,0,0,150
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Arabe De Egipto,22308,222,220,104,3,2,1,67,3,20,1,2,3,94,2,1,19
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Unidad Educativa Arabe De Egipto,22309,215,220,117,0,0,0,55,3,17,0,1,3,87,2,1,30
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22311,214,220,110,1,1,1,53,1,10,1,1,2,48,0,1,144
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22312,214,220,101,1,2,1,61,1,14,0,3,6,48,1,1,134
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22313,219,220,111,1,2,1,57,5,20,0,1,6,45,1,0,143
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22314,218,220,118,1,1,2,50,2,13,1,1,3,39,3,0,154
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22315,220,220,101,0,1,2,70,2,17,2,1,2,52,1,0,132
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22316,220,206,115,0,4,0,53,2,19,2,0,3,50,0,0,126
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22317,226,220,103,0,1,0,66,4,17,1,1,5,53,2,0,138
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22318,213,220,113,2,1,2,50,2,12,0,3,2,50,3,0,129
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Colegio Villarroel - 2204,22319,230,220,124,0,1,1,67,6,10,1,1,3,42,1,0,108
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Esc. Mcal Santa Cruz,22321,220,220,110,0,0,2,64,1,11,1,0,2,42,4,1,143
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Esc. Mcal Santa Cruz,22322,220,220,103,0,3,0,63,1,9,2,1,2,30,2,2,150
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Esc. Mcal Santa Cruz,22323,224,220,122,0,2,3,56,2,9,2,0,5,55,4,1,121
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Col. San Francisco,22324,223,220,138,0,0,2,40,0,12,1,2,5,35,4,0,138
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Col. San Francisco,22326,222,220,130,0,2,2,41,4,16,2,1,1,49,3,3,136
La Paz,Murillo,Nuestra Señora de La Paz,Nuestra Señora de La Paz,Col. San Francisco,22327,215,220,119,0,2,0,37,2,13,0,0,6,35,3,1,143
